id,label,category,text
1097929288882491393,spam,conversation,@Bobig ON dirait le méchant dans Roger Rabbit
1097929288869908486,spam,conversation,'taille moyenne' ? nanisme plutôt vous vouliez dire nan
1097929293064228864,spam,conversation,"C'est ouf j'ai passé la journée à saisir une fois sur quinze ce que les gens me racontaient avant de péter une durite en rentrant et de rédiger des pavés sur le self hate puis pass out sur mon lit
Maintenant j'suis dans un état de défonce en étant full sobre lmao what"
1097929293039104000,spam,conversation,@PanoNathan @lena_prrne Mec on te laisse organiser et nous on obéit c’est pas qu’on est conne mais si ça foire jveux pas être responsable 🤷🏽‍♀️
1097929301465464832,spam,conversation,Merci @andrebercoff pour ce parler vrai qui vous caractérise ça nous change du parler “politiquement correct “@LCI
1097929309816270848,spam,conversation,@al888_c @wildzou @M6 Je suis sur le cul. À quoi bon avoir des ennemis quand t'as de la famille et des potes comme ça...
1097929330800410624,spam,conversation,"@PuteDeBTS J VAIS TOUT FAIRE POUR, J VAIS FAIFE TOUT CE QUE JE PEUX JE PRIE FORT 😭😭"
1097929347598598152,spam,conversation,Incroyable de penser à  qqun et de voir que des choses positifs🌻
1097929347569278976,spam,conversation,@JulesEliot2 @alexandreruiz Non au contraire content pour toi ... Ne voit pas de jalousie la dedans ! Je me suis mal exprimé alors ! Bonne soirée d'ailleurs si tu arrive a lui parler de ça merci 😍🤗🤗🤗 https://t.co/WxH62VYr3T
1097929351776137217,spam,other spam,Naditaaa de calor hace en paysanduuu
1097929368557547527,spam,conversation,Je m’ennuie
1097929368565923843,spam,conversation,@Lvy_45 @Evemrno @naelmasrar Mariez vous wsh 💘💘💘
1097929381140402177,spam,conversation,@Bonnassia @PMU_Hippique @_kirstenelise @LeTrot @vhpofficiel @JMBlofficiel @RaffinEric @goopbjorn @RichardWesteri1 @equidia Une de Mai aurait mérité de le gagner. Et Vourasie qui a fini 2 fois 2e.
1097929381136289792,spam,conversation,@Virousseuw @Alextezouh Merci prêcher la véritée et la bonne parole @Virousseuw
1097929389537406977,spam,conversation,"@Tonnerre3489 ben non ,il toucherait plus le chômage .. on râle contre ""la dictature française "" mais on refuse pas la manne des prestations sociales ! Faut pas pousser !"
1097929397934411777,spam,conversation,@ysee_grn on y crois
1097929410517319681,spam,conversation,@jevousniquetous HÉ ROSITA
1097929410496397312,spam,conversation,@Ekusukaliba La pauvre on lui a volé ses vêtements et ses cadeaux
1097929418905923592,spam,conversation,Ils font de la religion comme bon leur semble! Des criminels terroristes ou des chanteuses trendy!
1097929423066746881,spam,other spam,@LosRules Martes de Rulés!!!!!!💚💙
1097929431459483648,spam,conversation,"@aauriantblot C'est sûr et certain
Merci à toi pour ton incroyable travail Axel ❤️"
1097929444046655488,spam,conversation,Vivement que j'aille à la salle de muscu histoire de me changer les idées
1097929456637931521,spam,conversation,@Nolwennvn Mdrr
1097929460836376576,spam,conversation,@JCxkko Mais eft t qui ?
1097929460836454400,spam,conversation,@Dopaminw_lol @vactator Vue les stats que j'ai ça va être dur :p
1097929469199822849,spam,conversation,Retour des frites devant Koh-Lanta le vendrediiiii @Lufyyyy @Enzovoort9
1097929481786929152,spam,conversation,super lune #bretagne #tremeven 29 https://t.co/d1dHyM2prQ
1097929486014787594,spam,other spam,Mere se le lena phon
1097929498568339456,spam,conversation,@killufeu Au lycée
1097929502779412480,actualité,reaction,@EmmanuelMacron Battez vous Président faites que cet antisémitisme ne soit jamais lié aux gilets jaunes car c'est ce que votre ministre de l intérieur et une certaine presse essaie de faire croire
1097929519548297216,spam,conversation,Ils sont incroyable ces ouin-ouins
1097929536329658370,spam,conversation,@foxsu11 nn mais j'ai pas de place en fait
1097929540519772161,spam,conversation,@20h42min @ItsClarisse Ptdrrrr nan mais je te jure c’est même pas une blague à son concert au cabaret vert je le voyais pas si il se mettait pas sur les trucs en hauteur
1097929548895870977,spam,conversation,"@Coxygrue @jjalmad Dans ""L'étoile et le fouet"" c'est surtout le vocabulaire ultra précis et en même temps pris dans un sens très large, la conceptualisation qui déstabilise au début. Mais comme pour le livre que lit M. Jalmad, si on s'accroche c'est passionnant.
J'ai pas encore tenté le Pendule..."
1097929569863114753,spam,bot,bsgstaliation : c965d8dc-37b6-4653-a7ec-614e55be2ba9
1097929569888362507,spam,conversation,@Adeloviccccc @brahim_psg5 @ActuFoot_ Pwahahahahaahais t’es un mongole les français « logique » supporte les autres clubs français hehe
1097929578260189184,spam,conversation,@LeVraiHoroscope Taille moyenne? Je savais pas que faire 1m55 signifiait être de taille moyenne mais ça me va 🤗
1097929586661355520,spam,conversation,"VIDEO. ""Quand je quitte Unibail, c'est parce que je me dis que je n'apprends plus. Quand vous êtes dans une spirale de réussite, il n'y a plus beaucoup de challenge""
G. Poitrinal, ex-plus jeune patron du CAC40 aujourd'hui à la tête de @Woodeum
Avec @Stephcoleau  #FaceB https://t.co/3KRlEbI6e2"
1097929590863994881,spam,conversation,@Raaph8 t’es un bon toi
1097929599231639552,spam,conversation,@eksdeiiii Ouiii c’est de la bonne douleur tu sais que ça paye! Alors là je te peux pas t’aider je sais même pas comment s’appelle le type de boxe que je fais 😅
1097929603430137857,spam,conversation,@Axvl9 T’es qui ?
1097929603417628672,spam,conversation,5 Vintage car stickers https://t.co/5dqOy5aE7A cez @Etsy
1097929611831402496,spam,conversation,ptdr bon je vais regarder hp enft bc twilight n’est plus sur netflix et jsp où sont mes dvd mdr bref
1097929616029814790,spam,conversation,"@FannyBonjean @le_Parisien Raciste, casseur.. sont les instruments de dirigeants servant le libéralisme pour culpabiliser des individus et faire accepter toujours + de précarité, misère sociale, isolement, compétition sans autre solution que de s'entre-dévorer, créer des névroses qui dopent la consommation https://t.co/z2HlU0PCm5"
1097929636972032001,spam,conversation,@morandiniblog pensez 🤔🤨🙄
1097929641170477061,spam,conversation,@AntoineLgx @RadioRoazhon @RoazhonSpart Tu te rapproches mais tu es loin.
1097929649554890752,spam,conversation,@Amine_94i Hein quoi ?
1097929657943498752,spam,conversation,je le suis ihi et mercii bcp 💖💖
1097929687337185280,spam,conversation,Le bordel que ça doit être à Lyon ce soir
1097929687303680000,spam,conversation,Jolie corps de petite pute
1097929687324602368,spam,conversation,"@brusicor02 Grâce à ton long thread ""1 like = 1 info de chimie"" 😉"
1097929691497938946,spam,conversation,"La même chose a été dite en 2013 2014 2015 2016 2017 2018 
(Pas en 2012 pcq y avait des gens qui croyait que c'était la fin du monde)"
1097929695709089792,spam,conversation,@Uni_KennY Il m'a pris pour un con...
1097929708304564224,spam,conversation,"@LeDevoir Parce qu’un moment donné, le vase fini par déborder...."
1097929708287741955,spam,conversation,@elirel @ysfelmo @timothetpn Ptdrrrrr toute ma vie je vais rigoler
1097929725081780224,spam,conversation,@Dutsinho C vrai
1097929737639546886,spam,conversation,La clé sera au milieu..
1097929741850546188,spam,conversation,@roiidpirates @sentence_MOOD Mdrrr c nos mères ça
1097929754412572672,spam,conversation,@unigimbo voyons jfais de mal à personne.
1097929762822148099,spam,conversation,"@bernstephane @CHANEL Je reste perplexe puisque vous même, ayant été concerné par les problèmes de poids, puissiez admirer cet homme à l'origine de la grossophobie, et qui n'hésitait pas à signaler constamment autour de lui..."
1097929771193942016,spam,conversation,@rodevy2 @LagacheA @TPMP Moi j'utilise pas les routes donc je ne veux plus payer pour ça. Je nai pas denfants je ne veux plus payer pour l'école. Quelle tristesse! Vous êtes le contraire de la solidarité.
1097929775400792065,spam,conversation,@NeZoR6 @fifaoklm @AdelRefsi @Disconight1212 @NeiKoohh @alouhisse @maxfut59 @Dutsinho @robert87000 Sbc otw été et gg pour felipe anderson moi j'ai eu richarlison dans le défi 😉
1097929779603480577,spam,conversation,@olivierPdt3 Ç est désespérant https://t.co/I9TCPp2ntg
1097929779607715848,spam,conversation,@BTSxPARIS @StadeFrance les potientiels prix 😉 c’est pas officiel mais ça sera peut être ça https://t.co/6SgQkXZjPF
1097929787979505664,spam,conversation,@Uneegyptienne1 mdr yen a eu avant nous crois pas
1097929792194859008,spam,conversation,jvais être mon propre grand frr et casser moi même des bouches là c trop
1097929792190640128,spam,conversation,quel est le trait de caractère que tu préfères chez lucas et celui que tu aimes le moins ? @aauriantblot
1097929792190627841,spam,conversation,"@lisalaposte bonjour. J’ai absolument besoin de récupérer un recommandé à mon nom, mais je n’ai plus l’avis de réception. Comment faire ? (Help)"
1097929796359778304,spam,conversation,@francepierron Bon anniv’ la toulousaine !! 😍😍
1097929796384948224,spam,conversation,@PoissonDeLaLune @BarbaritArthur Ah ok mdrr
1097929796384886787,spam,conversation,franchement c du love yourself donc pas besoin de voir de près g déjà vu la moitié mais prochaine tournée c du vip ou rien
1097929804769312768,spam,conversation,"@moonigram I said what I said, ce thread verra le jour (et la nuit, faut arrêter d'oublier la nuit) https://t.co/z1xtf61xXd"
1097929813153718272,actualité,actualité,Aminata - Conakry: les travaux d’assainissement de fin de mois reportés au 2 mars prochain https://t.co/7iQWWqrsug https://t.co/xYktNFbjyE
1097929821550755840,spam,conversation,TLMMNT ÇA KRKRKRKRKRK g jms autant chialé pr un groupe c quoi ça
1097929829943570433,spam,conversation,"@ZeusCreation Oh, prend soin de toi !"
1097929829918392323,spam,conversation,@lucie_mignot Si tu savais...
1097929834121121798,spam,conversation,Du coup la voiture elle marche toujours ?
1097929850910838784,actualité,actualité,Présidentielle au Sénégal : le Conseil national de régulation de l'audiovisuel enterre #SunuDébat https://t.co/1pYakGAIBB
1097929859274326023,spam,conversation,@daniel_dany54 @RobertMenardFR Au bon lait de brebis ! 😂
1097929863497961472,spam,conversation,jazzy bazz à jamais dans mon cœur &lt;3
1097929867658711040,spam,conversation,@SSerTeX1 Je sais faire chute 🤫🤫
1097929876072480774,spam,conversation,@Abouu71 @zMxfiaa_ @KeRTaaX @BO0Sk4 @212x927 @RIDAr6s @ImxWaaiZz @_N6xfA A oklm
1097929901213208576,spam,conversation,@maghrxbia Ils ont hayak la c pas possible :/
1097929909639565318,spam,conversation,Jvais prendre une af1 noire
1097929913804509184,spam,conversation,@fluctuatnm @stann_7601 @mariana17385773 @Titoc76 @marcusbabeul @Lemoine_Jb @Prunel_les @CapitaineFlam4 @gaellecestmoi @Nanette01588282 @perle0806 @mylena12011409 @Audreyelfie92 @peythieuM @LaetitiaSolo @loustik62 @Djamst40Sisi @Mariepietri11 Pas de ma faute si j'ai 12 ans...
1097929913796046851,spam,conversation,@anthobar13 @Brevesdepresse 1 glock tel qu'on le voit sur la photo c'est environs 600e... Ressortir ac 2 armes c'est tout de même faire de belles courses! 😅
1097929922201432064,spam,conversation,Bouahaha il m’est arrivé la même y’a 30 secondes mais jsui gentil jvais rien dire et pardonner pr cette fois
1097929922205503493,spam,conversation,Bon appétit..
1097929930594238465,spam,conversation,"@le_vecc @Matdu68 @hpeo7271 @AlainCockenpot Pas le meilleur des exemples quand on connait ses antécédents. Il y a tout un article qui dit pourquoi il s'est rendu sur place là où il a perdu son oeil. Il a voulu jouer, il  a perdu. J'espère que c'est pas ton meilleur exemple de personne au comportement ""pacifique""..."
1097929934771765255,spam,conversation,@Ddonghwa_ Parfait je veux garder ça en souvenir
1097929938987040769,spam,conversation,@FubukiYnaya On est les exclues 😂
1097929938966118402,spam,conversation,@n0passaran J aibpas les moyens de m exiler....je vais plutôt opter pour la revolution😁✊
1097929947354746880,actualité,actualité,#LeSeigneurdesanneaux: #Amazon dévoile les premiers indices de la série  https://t.co/7aeYEvEpAc via @TVMAG https://t.co/NlHFCtaYyc
1097929959962759176,spam,conversation,2 ans après jpeux dire que le spectacle de fary sur netflix est excellent
1097929959958630404,spam,conversation,toi tu vie dans un autre monde reveille toi
1097929964131962880,spam,conversation,"Je suis choquée 😱 depuis quand une femme ronde ou non d’ailleurs ne pourrait pas porter ce qu’elle souhaite , c’est aberrant la bêtise de ces trois là 😩"
1097929976731586566,spam,conversation,"@yannd75 Merci pour votre retour Yann, votre satisfaction est au cœur de nos priorités. A très bientôt !"
1097929980917489664,spam,conversation,@AnTOinE_MsJR non ton coeur c’est moi;)
1097929993500454913,spam,conversation,@despres_oceane Héhé ;)
1097930001910063104,spam,conversation,POR QUÉEEEE
1097930018691469313,spam,conversation,ZENDAYAXTOMMYHIFIGER c’est un vrai bail
1097930018683043840,actualité,actualité,"A #Bourges, entre 300 et 400 manifestants pour dire stop à l'antisémitisme #CaSuffit https://t.co/GMzJaFL5rM https://t.co/R5ztitcy6y"
1097930022885777409,actualité,reaction,"Vu que ça sert à rien, pourquoi ne mettre en lumière que les politiques (qui est là ? Qui dit quoi ? Et où ?) ?? Donnez la parole aux français qui sont à République ce soir, arrêtez de servir la soupe à la com pol ... #République @BFMTV @CNEWS #STOP"
1097930052228939776,spam,bot,Levant! Levant! Listen to me!
1097930052245876736,spam,conversation,"Et ca reviens comme une fleur, t'es culotté mon ptit"
1097930052245901316,spam,conversation,HASEUL C CE QU'ELLE MÉRITE
1097930064790999040,spam,conversation,"@EmmaLaBlabla Ça aussi je connais, les bols ! 😄"
1097930073179602944,spam,conversation,@TBarca_10 @ActuFoot_ Désolé d'avoir touché à ton daron spirituel jeune catalan d'Avranches
1097930094167904256,spam,other spam,"Tue, 19 Feb 2019     13:45:07
T:20.91C    
RH: 28.82%        DP: 2.12C 
mb:1034.60"
1097930102577475586,spam,conversation,journée riche en émotion lol
1097930115135295488,spam,conversation,@NeiKaExes @AzzamaTik_ @GameTurnier @asus_ch @eParadisezh @PlayStationDE @lXENONI Ah merde j ai pas vu j ai cru il était sous un autre nom
1097930131899928577,spam,conversation,"Sarko au Bourget en 2007 et mission internationale 2008,puis secrétariat d'Etat pour Paris : s'inscrit dans cette continuité"
1097930148710621184,spam,conversation,@_gOAdee_ @orange @OrangeBFC Ça va 3giga t'es large
1097930148706435073,spam,publicité,"Skate wing ‘cooled’ with caviar, Breton-style ragoût #Restaurant Guy Savoy #Paris #finedining +33 1 43 80 40 61 https://t.co/ogpQ6ZUWdR #guysavoy #MonnaiedeParis #restaurant #France #food #caviar #foodpic #chef #cuisine #michelinstar #gastronomy #happiness #gastronomie #joie https://t.co/uhYEgY65jL"
1097930190624378882,spam,conversation,@NetflixFR @ellabrutie @harleenqvinn ça a l'air TELLEMENT stylé
1097930190620147713,actualité,reaction,"@PVynckier Une précédente communication de la DGSI, il y a quelques années, a montré que l’espionnage économique utilisait toujours les bonnes vieilles recettes du ROHUM et n’usait de SIGINT que pour communiquer avec le destinataire !"
1097930207418376192,spam,bot,"#R1 Ring 1 (Gent) à Borgerhout accident, trois voies fermées depuis 19/02/2019 19:42"
1097930207409958917,spam,conversation,@ash_eliot “J’me méfie de tout le monde 🥺”
1097930228402454529,spam,conversation,@brawlstarsfr #jeparticipe #brawlstars pour les gemmes
1097930232600895488,spam,conversation,@sarouushhh_ *facepalm* va faire dodo oublie pas ton réveil
1097930232600936448,spam,conversation,Elle c’est sure elle a pas besoin d’air bag dans sa voiture 😏
1097930232575787008,spam,conversation,"@SimoneRovera En L1 il n’y a qu’1 seul et unique cador avec le PSG et un concurrent avec « uniquement » l’OM (hormis surprise comme Lille cette saison par ex) et des troublions comme Bordeaux Asse Rennes...

En LDC il y en a au moins 5-6 cadors voire bcp plus si on se met dans la peau de l’OL"
1097930236761686016,spam,conversation,yves gautier était en moi cet aprèm
1097930245175500801,actualité,reaction,2000 personnes contre #antisémitisme ce soir à #nimes https://t.co/hCj8dqxkzX
1097930249352998912,spam,conversation,@euphorialice mn pere il a peur qu'il se passe un truc de mal pr moi pendant le concert et puis jcrois que à partir d'un certain age faut un accompagnateur
1097930249378189312,actualité,reaction,"#BigBrother en #Chine : une application pour smartphone dénommée ""Xuexi qiangguo"" (""Étudier Xi, rendre le pays plus fort""). #XiJinping est le nouveau #MaoZedong..."
1097930257766801408,spam,conversation,!!!!!! j’ai la haine
1097930261948379136,spam,other spam,"@crazydiamond_pf @SRuhle Oh, pythons climb."
1097930291321204738,spam,conversation,@HikenNoWli prochain @ chomeurdutieks l'ere Chen Zen est terminee
1097930299709837314,spam,conversation,@ajxgaming44 Pourquoi ?!
1097930324854616065,spam,conversation,@ktaehyungandkjn euh oui mais tu m'inspires être grande
1097930345809432576,spam,conversation,je le vis vrmt trop trop mal
1097930345821937666,spam,conversation,"@penseesdevoyage Haha oui, j'ai pas osé sortir ^^"
1097930358409048064,spam,conversation,"@Nantes_Revoltee Marrant comme l'évolution idéologique change radicalement d'une personne à l'autre.
Beaucoup disent que, l'âge venant, on a tendance à devenir plus conservateur (particulièrement vrai pour cet âne), alors que je constate l'inverse chez beaucoup de personnes de mon entourage."
1097930366793535490,spam,conversation,@fakementine OUAIS NANANÈRE #pinesquad
1097930375173689345,spam,conversation,@birdy_the_angel mdrrr je pense que c'est pcq la fille m'a repondu et qu'elle à 5000 abonnés du coup ça a été visible en vrai
1097930391955144705,spam,other spam,Traitors
1097930391971942400,spam,conversation,Ces folles vont essayer de faire croire qu’elles mettent des perruques juste pour une question professionnelle 😭
1097930408732311555,spam,conversation,@fanelie_bernat elle est vraiment pas sortable 😭 elle insulte les gens de parabole 📡
1097930408749084678,spam,conversation,@MajinLePuissant Si tu veux que ça marche fais un compte fake de meuf et propose des nudes contres de l'argent
1097930408723972102,spam,conversation,"@enjo_enjolras L'œil de Rodriguez n'a pas l'air d'avoir souffert d'un coup qui l'a failli rendre borgne, menteur un jour menteur toujours cet imbécile 🤒"
1097930425517920267,spam,conversation,@PeyraniMimo @Grimnoley Te découvrir via se tweet est vachement cool donc bah go lire ton manga et voir si un de mes oc irait !
1097930425530531842,spam,conversation,c'est @SparkDise
1097930446502023169,spam,conversation,"@Gaby_yyy2 @JustLilow @Davebessi @DombreCrevette @DirtyxDiana_No Mais bon, tes propos misandres consistant a invectiver son interlocuteur masculin des qu il emet un avis (construit et non degradant) semblent bcp moins derangeants 

Vive le progressisme"
1097930467481997312,spam,conversation,"Vraiment au travail on m'appelle chaton, princesse, chou, ma belle, maître, maîtresse, ma dominante
J'adore"
1097930467481796608,spam,conversation,"@J_Denormandie Partout où ça a été expérimenté sur Terre, l'offre s'est effondrée.  Vous êtes tellement amateurs, tellement à l'envers des logiques économiques.  Prochaine étape, une explosion encore forte des prix. Arrêtez de taxer et liberez le marché"
1097930471667892225,actualité,actualité,"""Près de Rennes. Trois femmes interpellées pour des vols (Ouest-France)"" https://t.co/EQ0OovHy7z"
1097930475845439488,spam,conversation,@RickDeandre @RCDEspanyol @marcroca21 Beee soci
1097930480064839680,spam,conversation,"@proximus Je viens d'arriver au Canada et, après reçu les 2 SMS pour le roaming, mon téléphone refuse de se connecter aux réseaux mobiles locaux... Appels d'urgence uniquement.
Une solution rapide à proposer ? Merci."
1097930484246564872,spam,conversation,@ALAGUERRE__ Tu es là.
1097930484221390849,spam,conversation,"Imagines t'es supporter de l'asm , tu fais 2 ans dans le coma. Tu te réveilles on est champion du monde ,mbappe joue au psg et monaco joue le maintiens erff tu penses etre dns une matrice 😭"
1097930492614189056,spam,conversation,@boitasavon @Surahki @alexetygra À la tienne. Elle est bonne en plus 😊✌🏼
1097930492639363072,spam,conversation,@DuFauve @starDEKA_ @Draasko13 @AymericMachu @DevylTheOne Y a pas de quoi frérot c’est normal ça coûte rien puis de toute façon quand on aime on compte pas
1097930496829542401,spam,conversation,"Aouar, Ndombelé, Depay 
Un milieu énorme..."
1097930496816959488,spam,conversation,"@SM_Zhed Séoul, et toi ?"
1097930505230733312,actualité,reaction,Édifiant. #Lille ⁦@ESJLille⁩  https://t.co/nH34AUb4u6
1097930505222275072,spam,conversation,C'est une putain de BRACONNIÈRE.
1097930526164426752,spam,conversation,"Dans chaque femme dort un ange, une princesse et un démon. 
Celle que tu réveilles sera celle que tu auras.."
1097930526181285897,spam,conversation,"Apres une telle journée...... ça réchauffe le cœur 
Oui je suis un petit fragile"
1097930534553075712,spam,conversation,"Lui il est là, ça fait même pas 2 saisons...Il veut avoir des ennuis...Canalise-toi Emery.."
1097930568124301312,spam,conversation,@HarryBoloss Merci !
1097930568145293313,spam,conversation,"@JulienTellouck @REKTFrance Il va falloir que j'y passe mais vu que je veux la 
REKT RGo Max, on va encore attendre un peu 😂"
1097930572314234880,spam,other spam,"@2019CanadaGames
Solo Free Prelims / Préliminaires Solo Libre
Unofficial

1. Czarkowski, J (@GoTeamAB) 79.3333 -&gt; 156.2498
2. Gauthier, M (@EquipeduQuebec) 78.9333 -&gt; 155.7518
3. Hoffmann, T (@GoTeamAB) 76.5333 -&gt; 151.3584

#CWG2019 #JDC2019 #ThisIsOurMoment #CestNotreMoment https://t.co/QlttFBz9Nn"
1097930576508665856,spam,conversation,@chakaldisr mdr peut-être que pcq tu ne m’as jamais rien appris?
1097930584922431488,spam,conversation,@BilelGhazi @lequipe Terrier à la place de Cornet ok mais Traoré titulaire put... https://t.co/0vc6RTVreF
1097930593306845186,spam,conversation,VOUS SOULEZ AVEC CTE PUTAIN DE MUSIQUE DE MORT
1097930597501206531,spam,conversation,@JusthunterN @Gotaga Pas si t'as le temps de finir un gars quand tu le ko pour récupérer les 50hp
1097930614265823233,spam,conversation,"je fais parcoursup pour la troisième année consécutive, vraiment quel délice de devoir contraster mon échec d’orientation tous les ans"
1097930626831925248,spam,conversation,@MaximeVeillard1 Prends le coeur de mes potes s’il te plait c’est plus possible
1097930635220606976,spam,conversation,Mais les gardes ils sont cons ou quoi 🤣🤣🤣💀
1097930647803449350,spam,conversation,Merci 👌
1097930668795940874,spam,conversation,@Paulpnlt On est pas sur sens critique
1097930668804370434,spam,conversation,@BaddiiesPostbad @SOShomophobie Sah comment vous faites?
1097930668787539969,spam,conversation,@pauline_uv J'espère que ça marchera 🤞🏼🤞🏼
1097930672998629377,spam,conversation,@Ibouraima_HKR Merci
1097930685585731584,spam,other spam,#TwitterKurds #handsoffvenezuela No imperialist regime change!
1097930693957554177,spam,conversation,ptdr l’épicerie s’appelle chez apu
1097930702333587456,spam,conversation,J’en ai marre de Kylian🤦🏼‍♀️😭
1097930710747435009,spam,conversation,@xNerz @TopAchat Vien dm svp j’ai des questions sur ta config
1097930719127580678,actualité,actualité,FC Nantes – Mercato : une destination se précise pour Enock Kwateng en juin https://t.co/ZCt9mpoCr9
1097930727512002560,spam,conversation,Tout est écris t’en fait pas pour ça
1097930731714736129,spam,conversation,Mddddr Zidane au dessus y’a même pas débat
1097930744305991680,spam,conversation,"@mariana17385773 Non pas moyen ... Il m'a dit que comme je suis pas rasé, il veut pas .. 🤣🤣"
1097930756855394304,spam,conversation,@melyssaline Incroyable !
1097930756888948742,spam,conversation,@juanchi698 HOla don
1097930756884697090,spam,conversation,C'est tout ce que demande le CRIF ? Bizarre... La fermeture des mosquées salafistes ? Non...
1097930756876308480,spam,other spam,6: @mattfaxmusic 'Synopia (Matters Remix)' (@Colorize_Music) https://t.co/rKfKZRjoKt
1097930769446682624,spam,conversation,@ValentiniBack @Elena1968Elena @Florentzia64 @soleilevant8 @DanielPilotte @Henri_bzh_patri @Marc___Fournier @jmspeak @KVAgatha @SAMARIEN79 @_Sandra_Martin @Gilles_Patriote @ProgrammeEJL On va faire un club...
1097930790426558466,spam,conversation,"@Sylxter chansons de finale : à la faveur de l'automne / sarbacane
elle a pris Cabrel"
1097930803005280257,spam,other spam,"@jodubuc @illogiquesabst @grandgagnon @CarolDumais @LP_LaPresse Les taxes serviront à aider les psychotiques qui auront abusés du pot, entre autre."
1097930807182798853,spam,conversation,😎😎 Arf t’es un copieur mais ca va t’es gentil a mort
1097930807207956483,spam,conversation,@valourde fou rire je touche pas à ça c’est MORT
1097930807216402433,spam,conversation,@moms4278 @RMCSportLDC @EDWARDJAY73 @OL Ta théorie des maillots vient de s’effondrer ^^ https://t.co/LghPIErrYX
1097930832382181378,spam,conversation,@szsmy Mdr et toi ta pas passer le permi encore ?
1097930832348557312,spam,conversation,"Triste et sèche, cette lettre à Jean Bertin lui annonçant officiellement la fin du projet (Bertin mourra 1 an et demi plus tard) : https://t.co/pZH4TcvrUS"
1097930836580675587,spam,conversation,J’ai rajouté du miel j’suis peté dans ma ruche 🍯
1097930874304135169,spam,conversation,elle essaye tranquillement de me tacler c une blague la ?
1097930878486020097,spam,conversation,@victorineluluce Pff.... no comment et une pensée aux parents qui ne peuvent avoir d enfant
1097930891098234882,actualité,reaction,"Tous à République. L’intolérance, la haine, l’anti sémitisme #CaSuffit ! https://t.co/bJ6fopvhq6"
1097930895280009216,actualité,reaction,Sarkozy dans la manif de ce soir... Mais n'est-ce pas lui qui accueillit à Paris naguère un célèbre terroriste anti-juif nommé Kaddhafi ? Il lui a même serré la main. Et le Crif n'a rien à redire pour une fois ?
1097930899495284737,spam,conversation,"Je change mon header un moment, désolée mais LÀ ."
1097930903681200129,spam,publicité,"#Zadiglemag à l'instant, 2 125 Contributeurs, 28 jours Restants, 118 547 €, Sur 100 000 €, 119 %
Vous voulez voir çà ? (ci-dessous) alors, en route pour les 200%, pour que notre petit troisième trouve toute sa place parmi nous et autour de nous...
https://t.co/Wru04f5YCa https://t.co/RLKiGzVuM1"
1097930912073945088,spam,conversation,@mariehdre Ça t'irait super bien ! Fais le :)
1097930928851218432,spam,conversation,Etrange de constater que @RTBF présente les 4000 €  de salaire net de @ZakiaKhattabi quasi comme une misère. C’est vrai que c’est moins que les autres présidents mais ça reste beaucoup plus que la plupart des belges. @TwitPolitique Il faut cependant souligner la transparence
1097930937235656706,spam,conversation,g like 1tweet sans faire expres jvs jure jvous stalk pas
1097930937231425536,spam,conversation,@AstroVicnet Ca y est il s'est fabriqué une fusée avec l'argent des abonnés et il se barre sur a lune 😆 https://t.co/CgloOowWkZ
1097930954004402176,spam,conversation,"@Alyou_Al_SidiQ Je plaide coupable  .
J espere que son mari n est pas kèbgoro"
1097930966566400004,spam,conversation,On est encore le dernier date de la tournée 🥰
1097930970773274625,spam,other spam,Me dolessss Bieber☹ #prayforjustinbieber
1097930979149271040,spam,conversation,J’en peux plus
1097930979178627072,spam,conversation,je fume pas + je dirais @Akxsos
1097930983364534275,actualité,actualité,Les filles Clinton et Bush volent au secours de Malia Obama https://t.co/pQW8Zho1Qz https://t.co/HCqIowoHUV
1097930991765807105,spam,conversation,@Gohan_SDS @kenpachijrjr T une honte frero
1097930995951652865,spam,conversation,@aiepapi @mademsey Je follow alors
1097931004352884741,spam,conversation,12 blagues que seuls les graphistes peuvent comprendre ! https://t.co/V6AD5lYkSK
1097931058849476608,spam,conversation,"https://t.co/gGCgEHDchq 
Nouvelle Prod"
1097931063052115975,spam,conversation,@seejinsaw Normalement non y’a une pote avec moi 😔
1097931084011048961,spam,conversation,Dans une semaine Berat y fait le même tweet que Nourh soyez prêts
1097931079820984320,spam,conversation,"#PhotoDuJour
Ben alors @aftral on se fait une tite #ballade dans le #Vercors pour admirer le paysage ? 😎😂👌
Je comprend... C'est beau 😉😍 https://t.co/DdQzA7gnNP"
1097931088230522880,spam,conversation,@Sunkkie1 @HilmBluE @exyliaa @Twitch_Only_ Sacha il fait le signe du truc k-pop chelou
1097931096602349572,spam,conversation,"coucou
j’espère que tu vas brûler et te faire écraser
bisous."
1097931100805099520,spam,conversation,Elle est plus là non plus @ Goulard ?
1097931100805042177,spam,conversation,@JM_Aulas @OL @Le_Progres Il s adresse à toi @HorsJeuFestival
1097931109197926401,spam,conversation,@DavidH54199726 comment tu vas aujourd’hui ?
1097931138558058496,spam,conversation,"Je suis troooop contente !!! 
""T'A FINI ??????"""
1097931138549592064,spam,other spam,"SANGU’S BEAUTY 🌸

#elçinsangu #çarpışma https://t.co/DIp6rvSHMN"
1097931142731247616,spam,other spam,"On vient de me dire qu'il vient tout récemment d'être traduit sur des plateforme de scan :
https://t.co/Eo3Mca5M62 
Autant vous le dire honnêtement la traduction est très mauvaise. Mais si cela vous intéresse de lire , je vous le conseil."
